ProdId,TimeId,RegionId,MerchantId,Price_USD
66,20171229,4,32,1211.9540395664
66,20171230,4,32,1210.5136793076
66,20171231,4,32,1209.8963926401
66,20180101,4,32,1209.7947822749
66,20180102,4,32,1215.7751641237
66,20180102,10,68,1235.4656101556
66,20180103,4,32,1272.7371123792
66,20180104,4,32,1287.2523296842
66,20180105,4,32,1282.1898680085
66,20180106,4,32,1282.5778355228
66,20180107,4,32,1278.2536512596
66,20180108,4,32,1272.4746854772
66,20180109,4,32,1266.6988572348
66,20180110,4,32,1270.6908099316
66,20180111,4,32,1281.7226043679
66,20180112,4,32,1279.6941840357
66,20180113,4,32,1296.178848898
66,20180114,4,32,1296.178848898
66,20180115,4,32,1296.8151241125
66,20180116,4,32,1296.718214004
66,20180117,4,32,1268.4678292464
66,20180118,4,32,1269.0267111342
66,20180119,4,32,1267.6114920452
66,20180120,4,32,1266.6585172055
66,20180121,4,32,1266.6585172055
66,20180122,4,32,1269.662027833
66,20180122,10,68,1358.1422585975
66,20180123,4,32,1274.6522553505
66,20180123,10,68,1356.4664360345
66,20180124,4,32,1284.3844643598
66,20180124,10,68,1356.9323210012
66,20180125,4,32,1316.9979330973
66,20180125,10,68,1312.9578248372
66,20180126,4,32,1252.4435331034
66,20180126,10,68,1266.8637082084
66,20180127,4,32,1239.4556977756
66,20180127,10,68,1267.7714876824
66,20180128,4,32,1239.4556977756
66,20180129,4,32,1232.068188135
66,20180130,4,32,1241.1827750485
66,20180130,10,68,1277.9778295559
66,20180131,4,32,1239.8873925662
66,20180131,10,68,1279.5011669232
66,20180201,4,32,1242.5840556885
66,20180201,10,68,1280.642151521
66,20180202,4,32,1239.7656449434
66,20180202,10,68,1266.2845673821
66,20180203,4,32,1237.4424386688
66,20180203,10,68,1266.6774942978
66,20180204,4,32,1237.4299761342
66,20180205,4,32,1231.8418946833
66,20180206,4,32,1228.6522172242
66,20180206,10,68,1266.7536290519
66,20180207,4,32,1238.9407698022
66,20180207,10,68,1270.4891300577
66,20180208,4,32,1231.9316205824
66,20180209,4,32,1238.0107983833
66,20180209,10,68,1256.5296255681
66,20180210,4,32,1237.5494409953
66,20180210,10,68,1266.0964090365
66,20180211,4,32,1237.5494409953
66,20180212,4,32,1239.7203140334
66,20180212,10,68,1199.1021479384
66,20180213,4,32,1261.0306800352
66,20180214,4,32,1246.5835776217
66,20180215,4,32,1256.0651949917
66,20180216,4,32,1235.2981430216
66,20180217,4,32,1232.0510195852
66,20180218,4,32,1232.0510195852
66,20180218,10,68,1221.1654462307
66,20180219,4,32,1231.7912012256
66,20180220,4,32,1233.6622786716
66,20180221,4,32,1237.6970958189
66,20180222,4,32,1109.5698705974
66,20180223,4,32,1106.3437423162
66,20180224,4,32,1106.3845482376
66,20180225,4,32,1106.3845482376
66,20180225,10,68,1270.7540383689
66,20180226,4,32,1107.2353567232
66,20180227,4,32,1101.5833960694
66,20180227,10,68,1263.8676491033
66,20180228,4,32,1098.7588749901
66,20180228,10,68,1254.2599536782
66,20180301,4,32,1099.349479278
66,20180302,4,32,1108.2990030358
66,20180303,4,32,1108.5379223691
66,20180304,4,32,1108.5379223691
66,20180304,10,68,1245.309069822
66,20180305,4,32,1110.2269432673
66,20180305,10,68,1269.0185749931
66,20180306,4,32,1116.9100353107
66,20180307,4,32,1115.6361382303
66,20180308,4,32,1107.7396522542
66,20180309,4,32,1108.9914696756
66,20180310,4,32,1107.5555993157
66,20180311,4,32,1107.5555993157
66,20180312,4,32,1108.5037847293
66,20180313,4,32,1116.1619606943
66,20180313,10,68,1280.7806652443
66,20180314,4,32,1113.1658863331
66,20180315,4,32,1108.2580557762
66,20180316,4,32,1105.7999508479
67,20170101,4,32,2523.3905364966
67,20170102,4,32,2511.7788713224
67,20170103,4,32,2498.1776528168
67,20170104,4,32,2512.3049533983
67,20170105,4,32,2542.4177873865
67,20170106,4,32,2531.926121372
67,20170107,4,32,2526.8058393546
67,20170108,4,32,2526.4998130664
67,20170109,4,32,2536.4770564601
67,20170110,4,32,2535.8067755404
67,20170111,4,32,2522.8730676201
67,20170112,4,32,2558.3193366925
67,20170113,4,32,2549.0091908835
67,20170114,4,32,2553.0918591596
67,20170115,4,32,2553.6217999894
67,20170116,4,32,2543.1050475176
67,20170117,4,32,2565.6930793664
67,20170118,4,32,2563.2806573282
67,20170119,4,32,2550.9770061164
67,20170120,4,32,2562.2813810045
67,20170121,4,32,2567.5328567148
67,20170122,4,32,2567.5328567148
67,20170123,4,32,2137.5784136805
67,20170124,4,32,2139.7044197261
67,20170125,4,32,2139.2098898146
67,20170126,4,32,2122.3044600388
67,20170127,4,32,2128.0008554777
67,20170128,4,32,2128.8317634536
67,20170129,4,32,2129.2075923905
67,20170130,4,32,1592.7141345362
67,20170131,4,32,1607.8384823731
67,20170201,4,32,1602.7192444631
67,20170202,4,32,1609.1234057259
67,20170203,4,32,1607.5522589346
67,20170204,4,32,1607.1794539904
67,20170205,4,32,1607.188121909
67,20170206,4,32,1599.5705850778
67,20170207,4,32,1592.8844036305
67,20170208,4,32,1594.8451180614
67,20170209,4,32,1587.9444112883
67,20170210,4,32,1585.9837356836
67,20170211,4,32,2117.6295318868
67,20170212,4,32,1585.587119499
67,20170213,4,32,1579.0288019092
67,20170214,4,32,1575.6024828957
67,20170215,4,32,1579.8290815786
67,20170216,4,32,1588.647037813
67,20170217,4,32,1582.5893924025
67,20170218,4,32,1581.866921464
67,20170219,4,32,1581.5646875879
67,20170220,4,32,1582.5473702099
67,20170221,4,32,1571.5641809936
67,20170222,4,32,1570.6530332578
67,20170223,4,32,1576.9698894004
67,20170224,4,32,2105.3299760902
67,20170225,4,32,1573.8134344517
67,20170226,4,32,1573.8134344517
67,20170227,4,32,1583.7955394365
67,20170228,4,32,1582.3877062281
67,20170301,4,32,1574.4121050101
67,20170302,4,32,1566.5247332177
67,20170303,4,32,1572.4763864704
67,20170304,4,32,1582.8415724309
67,20170305,4,32,1582.9004260021
67,20170306,4,32,1576.8196922556
67,20170307,4,32,1576.4693434905
67,20170308,4,32,1571.7631173653
67,20170309,4,32,1576.9698894004
67,20170310,4,32,1590.3851080181
67,20170311,4,32,1590.5633690054
67,20170312,4,32,1590.1984012636
67,20170313,4,32,2122.6666666667
67,20170314,4,32,1585.123245992
67,20170315,4,32,1585.1063829787
67,20170316,4,32,1599.7423233842
67,20170317,4,32,1600.9455248738
67,20170318,4,32,1600.0343631541
67,20170319,4,32,1600.9283235379
67,20170320,4,32,1600.0257722272
67,20170321,4,32,1611.4031103324
67,20170322,4,32,1610.2015453612
67,20170323,4,32,1607.3008133589
67,20170324,4,32,1610.0797475741
67,20170325,4,32,1610.01885559
67,20170326,4,32,1610.01885559
67,20170327,4,32,1619.2836028517
67,20170328,4,32,1615.1061200598
67,20170329,4,32,1602.598575946
67,20170330,4,32,1596.4941417237
67,20170331,4,32,1593.7022023039
67,20170402,4,32,1589.0112937111
67,20170403,4,32,1589.0282399113
67,20170404,4,32,1588.6639762447
67,20170405,4,32,1586.2876610242
67,20170406,4,32,1587.0141766166
67,20170407,4,32,1579.5108816639
67,20170408,4,32,1577.9970028648
67,20170409,4,32,1577.9970028648
67,20170410,4,32,1579.8960873714
67,20170411,4,32,1580.8179937404
67,20170412,4,32,1907.9941667771
67,20170413,4,32,1583.7080025084
67,20170414,4,32,1582.4969465243
67,20170415,4,32,1581.2290075931
67,20170416,4,32,1581.4136139546
67,20170417,4,32,1587.1325095867
67,20170418,4,32,1594.9134036951
67,20170419,4,32,1595.8871097306
67,20170420,4,32,1601.5047695822
67,20170421,4,32,1592.6715729502
67,20170422,4,32,1598.146579001
67,20170423,4,32,1598.2494341768
67,20170424,4,32,1615.8312421513
67,20170425,4,32,1631.232072869
67,20170426,4,32,1620.4458945079
67,20170427,4,32,1620.4635178197
67,20170428,4,32,1624.0578556986
67,20170429,4,32,1623.5092861462
67,20170430,4,32,1405.519660932
67,20170501,4,32,1406.9683104928
67,20170502,4,32,1407.1294559099
67,20170504,4,32,1415.2185360716
67,20170505,4,32,1417.6213632243
67,20170506,4,32,1418.9311818377
67,20170507,4,32,1418.9311818377
67,20170508,4,32,1410.4526568992
67,20170509,4,32,1403.1805425631
67,20170510,4,32,1401.9453349997
67,20170511,4,32,1401.5645371578
67,20170512,4,32,1954.2124742077
67,20170513,4,32,1410.1751240735
67,20170514,4,32,1410.4218145241
67,20170515,4,32,1415.5819358577
67,20170516,4,32,1428.7454728704
67,20170517,4,32,1436.2377251776
67,20170518,4,32,1435.0394357736
67,20170520,4,32,1445.7588272542
67,20170521,4,32,1445.7669289221
67,20170522,4,32,1449.0474478792
67,20170523,4,32,1443.8574498567
67,20170524,4,32,1441.9852448021
67,20170525,4,32,1447.0643663204
67,20170526,4,32,1441.6790531857
67,20170527,4,32,1442.6786852612
67,20170528,4,32,1442.6786852612
67,20170529,4,32,1442.0980850279
67,20170530,4,32,1441.3085741101
67,20170531,4,32,1449.2427987238
67,20170601,4,32,1445.8803618063
67,20170602,4,32,1453.6193996214
67,20170603,4,32,1455.7026304208
67,20170604,4,32,1455.7026304208
67,20170605,4,32,1451.6727997029
67,20170606,4,32,1454.029012951
67,20170607,4,32,1452.5554842415
67,20170608,4,32,1446.107280982
67,20170609,4,32,1444.6497564253
67,20170610,4,32,1444.3020046688
67,20170611,4,32,2003.6266762184
67,20170612,4,32,1444.7630140668
67,20170613,4,32,1444.8439232553
67,20170614,4,32,1453.5211267606
67,20170615,4,32,1438.0789940136
67,20170616,4,32,1443.4050933178
67,20170617,4,32,1442.9368799007
67,20170618,4,32,1442.9368799007
67,20170619,4,32,1439.2422222346
67,20170620,4,32,1435.4066985646
67,20170621,4,32,1437.8065091395
67,20170622,4,32,1438.7686816864
67,20170623,4,32,1444.2454097627
67,20170624,4,32,1443.9948284836
67,20170625,4,32,1443.9544202915
67,20170626,4,32,1443.4050933178
67,20170627,4,32,1458.9871914497
67,20170628,4,32,1467.9525475804
67,20170629,4,32,1474.5637748833
67,20170630,4,32,1472.0062075301
67,20170701,4,32,1474.1425118703
67,20170702,4,32,1474.1425118703
67,20170703,4,32,1464.8853358164
67,20170704,4,32,1463.7467377737
67,20170705,4,32,1462.6430754055
67,20170706,4,32,1472.4598640543
67,20170707,4,32,1471.6955301526
67,20170708,4,32,1470.7894376796
67,20170709,4,32,1470.7978223071
67,20170710,4,32,1470.0603408489
67,20170711,4,32,2058.5290499757
67,20170712,4,32,1472.7708642539
67,20170713,4,32,1469.1395283948
67,20170714,4,32,1477.6209157813
67,20170715,4,32,1479.586862645
67,20170716,4,32,1479.586862645
67,20170717,4,32,1480.0791670252
67,20170718,4,32,1491.501907735
67,20170719,4,32,1485.9782402101
67,20170720,4,32,1500.8516460503
67,20170721,4,32,1505.3826180821
67,20170722,4,32,1504.3380912399
67,20170723,4,32,1504.3380912399
67,20170724,4,32,1501.2131897289
67,20170725,4,32,1503.3300508685
67,20170726,4,32,1499.9040759021
67,20170727,4,32,1505.1630593314
67,20170728,4,32,1514.9735760423
67,20170729,4,32,1516.3269624092
67,20170730,4,32,1516.3269624092
67,20170731,4,32,1523.4091298263
67,20170801,4,32,1522.6359306669
67,20170802,4,32,1530.8937927597
67,20170803,4,32,1531.1572700297
67,20170804,4,32,1515.9082229208
67,20170805,4,32,1518.7548564836
67,20170806,4,32,1518.9158002567
67,20170807,4,32,1520.9125475285
67,20170808,4,32,1512.4211987521
67,20170809,4,32,1515.4914950382
67,20170810,4,32,2113.9512557387
67,20170811,4,32,1524.5974294578
67,20170812,4,32,1524.7145592511
67,20170813,4,32,1524.7145592511
67,20170814,4,32,1521.2353846426
67,20170815,4,32,1513.8268721872
67,20170816,4,32,1508.6748805632
67,20170817,4,32,2113.3254626938
67,20170818,4,32,1515.6410632986
67,20170819,4,32,1517.0937658031
67,20170820,4,32,2115.8980511156
67,20170821,4,32,1525.1201475465
67,20170823,4,32,1522.4382615879
67,20170824,4,32,2124.3180691023
67,20170825,4,32,1532.8219965898
67,20170826,4,32,1537.9663078079
67,20170827,4,32,1538.3973239042
67,20170828,4,32,1544.9564358214
67,20170829,4,32,1550.2106003161
67,20170830,4,32,1534.9194167306
67,20170831,4,32,1532.0665083135
67,20170901,4,32,1531.5481102002
67,20170902,4,32,1530.1039047303
67,20170903,4,32,1530.2581865847
67,20170904,4,32,1535.6685812922
67,20170905,4,32,1535.8971306108
67,20170906,4,32,1538.9938082342
67,20170907,4,32,1547.3934217787
67,20170908,4,32,1552.6548592681
67,20170909,4,32,2165.0439868581
67,20170910,4,32,1552.8417606096
67,20170911,4,32,1543.7084903967
67,20170912,4,32,1543.0437434959
67,20170913,4,32,1533.2136872006
67,20170914,4,32,1532.8766390788
67,20170915,4,32,1540.7032295051
67,20170916,4,32,1541.1081642893
67,20170917,4,32,1540.9700944292
67,20170918,4,32,1539.1407060957
67,20170919,4,32,1543.884005242
67,20170920,4,32,1548.7217043142
67,20170921,4,32,1540.2985074627
67,20170922,4,32,1540.3996680379
67,20170923,4,32,1541.2462588935
67,20170924,4,32,1541.6146321935
67,20170925,4,32,1528.4360189573
67,20170926,4,32,1520.3927091866
67,20170927,4,32,1516.1041998437
67,20170928,4,32,1520.3389530875
67,20170929,4,32,1522.6359306669
67,20170930,4,32,1514.653390945
67,20171001,4,32,1524.4532944145
67,20171002,4,32,1515.2849969166
67,20171003,4,32,1516.1932970152
67,20171004,4,32,1517.5488644852
67,20171005,4,32,1510.2822120366
67,20171006,4,32,1512.4247451447
67,20171007,4,32,1513.6226034309
67,20171008,4,32,1513.6226034309
67,20171009,4,32,2113.623413167
67,20171010,4,32,1522.2945344906
67,20171011,4,32,1527.8929290537
67,20171012,4,32,1527.7119848413
67,20171014,4,32,1524.8136831343
67,20171015,4,32,1524.9759136556
67,20171016,4,32,1523.4181251329
67,20171017,4,32,1515.6232560052
67,20171018,4,32,1520.6794725954
67,20171019,4,32,1526.1576319712
67,20171020,4,32,1519.2735752394
67,20171021,4,32,1520.2672842016
67,20171022,4,32,1519.8105538472
67,20171023,4,32,1515.1693113614
67,20171024,4,32,1517.7452658701
67,20171025,4,32,1523.2382391838
67,20171026,4,32,1507.3527263804
67,20171027,4,32,1495.1061351506
67,20171028,4,32,1497.4578041929
67,20171029,4,32,1497.7533699451
67,20171030,4,32,1501.047242262
67,20171031,4,32,1503.3037722437
67,20171101,4,32,1499.572796122
67,20171102,4,32,1504.2065310549
67,20171103,4,32,1496.867022511
67,20171104,4,32,1497.3448245843
67,20171105,4,32,1498.9193837001
67,20171106,4,32,1496.3548100847
67,20171107,4,32,1493.0296349022
67,20171108,4,32,2085.1081092045
67,20171109,4,32,2095.4788209874
67,20171110,4,32,2096.6999411432
67,20171111,4,32,2098.4975737215
67,20171112,4,32,2098.4975737215
67,20171113,4,32,2086.8429796387
67,20171114,4,32,2106.0434033191
67,20171115,4,32,2111.0108675783
67,20171116,4,32,2107.5560003532
67,20171117,4,32,2110.5006248968
67,20171118,4,32,2110.6748263705
67,20171119,4,32,2111.3968246479
67,20171120,4,32,2101.6789949513
67,20171121,4,32,2102.110918646
67,20171122,4,32,2109.4435900609
67,20171123,4,32,2120.7023197403
67,20171124,4,32,2136.4588492961
67,20171125,4,32,2135.7450946469
67,20171126,4,32,2135.7450946469
67,20171127,4,32,2132.38666484
67,20171128,4,32,2126.6484495664
67,20171129,4,32,2123.5326567292
67,20171130,4,32,2131.1680348607
67,20171201,4,32,2133.3015523046
67,20171202,4,32,2129.6086992731
67,20171203,4,32,2128.5830652785
67,20171204,4,32,2121.3432013321
67,20171205,4,32,2115.0767158412
67,20171206,4,32,2109.7419396661
67,20171207,4,32,2120.8495187122
67,20171208,4,32,2105.8947405573
67,20171209,4,32,2106.0310139539
67,20171211,4,32,2112.0196335233
67,20171212,4,32,2097.775069291
67,20171213,4,32,2105.2260177709
67,20171214,4,32,2108.2758661304
67,20171215,4,32,2107.7793543601
67,20171216,4,32,2103.1235496966
67,20171217,4,32,2104.05059125
67,20171218,4,32,2113.004420783
67,20171219,4,32,1771.0407079437
67,20171220,4,32,1781.1417605856
67,20171221,4,32,1779.133458747
67,20171222,4,32,1774.96225689
67,20171223,4,32,1777.7408815175
67,20171224,4,32,1777.7408815175
67,20171225,4,32,1780.2850356295
67,20171226,4,32,1778.8062181085
67,20171227,4,32,1783.1970260223
67,20171228,4,32,1791.7012795305
67,20171229,4,32,1801.6393836687
67,20171230,4,32,1799.4982053037
67,20171231,4,32,1798.5805731701
67,20180101,4,32,1798.4295235182
67,20180102,4,32,1807.3197050898
67,20180103,4,32,1802.733564638
67,20180104,4,32,1808.257185078
67,20180105,4,32,1804.4262008944
67,20180106,4,32,1803.3299648718
67,20180107,4,32,1803.3733548278
67,20180108,4,32,1795.2203306607
67,20180109,4,32,1787.1726547085
67,20180110,4,32,1792.8048605463
67,20180111,4,32,1804.2090186379
67,20180112,4,32,1819.1195655472
67,20180113,4,32,1828.2494420119
67,20180114,4,32,1828.2494420119
67,20180115,4,32,1838.7494050744
67,20180116,4,32,1833.2018662215
67,20180117,4,32,1833.784949262
67,20180118,4,32,1834.5929076278
67,20180119,4,32,1833.784949262
67,20180120,4,32,1630.7071694884
67,20180121,4,32,1901.5708086303
67,20180122,4,32,1987.9614619972
67,20180123,4,32,2016.9251082384
67,20180124,4,32,2052.3717801822
67,20180125,4,32,2087.6966211449
67,20180126,4,32,2095.7653711126
67,20180127,4,32,2224.4314651423
67,20180128,4,32,2224.4314651423
67,20180129,4,32,2211.1732188629
67,20180130,4,32,2217.8580942528
67,20180131,4,32,1800.3517428673
67,20180201,4,32,2233.8309326931
67,20180202,4,32,2228.9880518769
67,20180203,4,32,2230.79367651
67,20180204,4,32,2241.960107427
67,20180205,4,32,1776.1167180492
67,20180206,4,32,1771.5890880517
67,20180207,4,32,1757.970934409
67,20180208,4,32,2191.9619896647
67,20180209,4,32,1751.0257241215
67,20180210,4,32,2191.9351481087
67,20180211,4,32,2191.9351481087
67,20180212,4,32,2195.7801766438
67,20180213,4,32,2213.2455948376
67,20180214,4,32,2218.7377984915
67,20180215,4,32,2235.6137009398
67,20180216,4,32,2227.1299262808
67,20180217,4,32,2220.9401152656
67,20180218,4,32,2220.9401152656
67,20180219,4,32,2220.4717572119
67,20180220,4,32,2209.4264748539
67,20180221,4,32,2204.1484783372
67,20180222,4,32,2203.0615201563
67,20180223,4,32,2191.6646176543
67,20180224,4,32,2172.1725659909
67,20180225,4,32,2173.3405461229
67,20180226,4,32,2170.8777045691
67,20180227,4,32,2140.0023258234
67,20180228,4,32,1830.1862603249
67,20180301,4,32,1831.1700210732
67,20180302,4,32,1846.077109235
67,20180303,4,32,1846.4750736028
67,20180304,4,32,1846.4750736028
67,20180305,4,32,1849.2884505061
67,20180306,4,32,1860.4203771852
67,20180307,4,32,1858.2984658298
67,20180308,4,32,1845.1454069857
67,20180309,4,32,1847.2305405825
67,20180310,4,32,1844.8388327528
67,20180311,4,32,1844.8388327528
67,20180312,4,32,1846.4182110456
67,20180313,4,32,1859.1743204609
67,20180314,4,32,1854.1838041105
67,20180315,4,32,1846.0089039957
67,20180316,4,32,1841.9144753011
68,20170101,4,32,3016.6665790124
68,20170101,10,68,3627.3852930833
68,20170102,4,32,3002.785048686
68,20170102,10,68,3403.1972454501
68,20170103,4,32,2986.525044257
68,20170103,10,68,3414.0931372549
68,20170104,4,32,3003.4139700492
68,20170104,10,68,3292.8413284133
68,20170105,4,32,3039.4133045073
68,20170106,4,32,3026.8707124011
68,20170107,4,32,3020.7495102273
68,20170108,4,32,3020.3836614764
68,20170108,10,68,3268.9894999416
68,20170109,4,32,3032.3112708818
68,20170110,4,32,3031.5099624756
68,20170110,10,68,3303.4314918472
68,20170111,4,32,3016.0479545694
68,20170111,10,68,3274.5631067961
68,20170112,4,32,3058.4233117385
68,20170112,10,68,3323.137973138
68,20170113,4,32,3047.2932051214
68,20170114,4,32,3052.1739593144
68,20170115,4,32,3052.8074937463
68,20170115,10,68,3286.9753680186
68,20170116,4,32,3040.2349112457
68,20170116,10,68,3286.9574650162
68,20170117,4,32,3067.2384843267
68,20170117,10,68,3376.8288301681
68,20170118,4,32,3064.3544785289
68,20170119,4,32,3049.6456917305
68,20170120,4,32,3063.15986222
68,20170120,10,68,3301.9831286074
68,20170121,4,32,3069.4379040199
68,20170122,4,32,2986.0011130613
68,20170123,4,32,2996.9064191802
68,20170124,4,32,2999.8871010231
68,20170125,4,32,3082.9991937651
68,20170125,10,68,3309.8646669697
68,20170126,4,32,2975.4921826675
68,20170126,10,68,3296.6880919737
68,20170127,4,32,2983.478586323
68,20170128,4,32,2984.6435276561
68,20170129,4,32,2985.1704436027
68,20170130,4,32,2982.3304935276
68,20170130,10,68,3360.2751182734
68,20170131,4,32,3010.6505810879
68,20170131,10,68,3622.569365834
68,20170201,4,32,3001.0648939946
68,20170201,10,68,3639.8872712567
68,20170202,4,32,3013.0565785069
68,20170203,4,32,3010.1146325017
68,20170203,10,68,3576.079343639
68,20170204,4,32,3009.4165614989
68,20170204,10,68,3587.0879120879
68,20170205,4,32,3009.4327920309
68,20170206,4,32,2995.1690821256
68,20170207,4,32,2982.6493195497
68,20170207,10,68,3588.5567944033
68,20170208,4,32,2986.3207244236
68,20170209,4,32,2973.3992667747
68,20170209,10,68,3636.2100045065
68,20170210,4,32,2969.7279346021
68,20170210,10,68,3618.9226346707
68,20170211,4,32,2968.9378864142
68,20170212,4,32,2968.9852774511
68,20170212,10,68,3623.9795631562
68,20170213,4,32,2956.7049378032
68,20170214,4,32,2950.289212939
68,20170215,4,32,2958.2034480565
68,20170215,10,68,3621.1270767849
68,20170217,10,68,3621.5175566072
68,20170218,10,68,3619.1475100541
68,20170219,10,68,3620.4292601808
68,20170222,4,32,2941.0214515364
68,20170222,10,68,3250.1588725655
68,20170223,4,32,2952.849658676
68,20170223,10,68,3284.6906763709
68,20170224,4,32,3202.7464505618
68,20170224,10,68,3281.9695890651
68,20170225,4,32,2946.9392497452
68,20170226,4,32,2946.9392497452
68,20170227,4,32,2965.6305738442
68,20170227,10,68,3278.9873607247
68,20170301,10,68,3259.896475228
68,20170302,10,68,3245.5247046121
68,20170303,10,68,3261.8836222469
68,20170305,4,32,2963.9544889569
68,20170305,10,68,3293.9549123638
68,20170306,4,32,2952.5684170424
68,20170306,10,68,3275.7405140759
68,20170307,4,32,2951.912394858
68,20170307,10,68,3264.7058823529
68,20170308,4,32,2943.1000654022
68,20170308,10,68,3245.6880310194
68,20170309,4,32,2952.849658676
68,20170309,10,68,3267.0388207823
68,20170310,4,32,2977.96943045
68,20170310,10,68,3286.39445441
68,20170311,4,32,2978.3032211577
68,20170312,4,32,2977.6198251849
68,20170312,10,68,3278.4781643587
68,20170313,4,32,2976
68,20170313,10,68,3428.1100917431
68,20170314,4,32,2968.1166820924
68,20170314,10,68,3382.0868296242
68,20170315,4,32,2968.085106383
68,20170315,10,68,3430.6808458624
68,20170316,10,68,3461.6183598773
68,20170317,10,68,3443.8898109842
68,20170319,10,68,3453.3269685003
68,20170320,10,68,3418.05161131
68,20170321,10,68,3444.7330303182
68,20170322,10,68,3361.2754274304
68,20170323,10,68,3365.0324423178
68,20170324,4,32,2654.8053856627
68,20170324,10,68,3367.1121658756
68,20170328,10,68,3366.457920993
68,20170330,10,68,3326.8068528046
68,20170331,10,68,3309.6744658569
68,20170402,10,68,3358.0366158844
68,20170403,4,32,2975.4287176862
68,20170403,10,68,3363.7509358622
68,20170404,4,32,2974.7466400823
68,20170404,10,68,3658.150896953
68,20170405,4,32,2970.297029703
68,20170405,10,68,3379.6035407056
68,20170406,4,32,2971.6574179599
68,20170406,10,68,3379.8637282552
68,20170407,4,32,2957.6076240552
68,20170407,10,68,3360.9246091718
68,20170408,4,32,2954.7729114045
68,20170409,4,32,2954.7729114045
68,20170409,10,68,3348.350614962
68,20170410,4,32,2958.3289152794
68,20170410,10,68,3256.4898770339
68,20170411,4,32,2960.055169487
68,20170411,10,68,3382.0644033949
68,20170412,4,32,2959.0348667639
68,20170412,10,68,3383.3291677081
68,20170413,4,32,2965.4666624151
68,20170414,4,32,2963.1989804047
68,20170415,4,32,2960.82478603
68,20170416,4,32,2961.1704583446
68,20170417,4,32,2971.878994461
68,20170418,4,32,2986.448588127
68,20170418,10,68,3664.7691011666
68,20170419,4,32,2988.2718363412
68,20170419,10,68,3665.2774226541
68,20170420,4,32,2998.7908101572
68,20170421,4,32,2982.2507976719
68,20170422,4,32,2992.5026546395
68,20170422,10,68,3687.988418868
68,20170423,4,32,2992.6952492304
68,20170424,4,32,3025.6168896658
68,20170425,4,32,3480.1624663353
68,20170425,10,68,3705.7672191954
68,20170426,4,32,3457.2485046221
68,20170427,4,32,3034.2907481321
68,20170427,10,68,3621.1066750085
68,20170428,4,32,3041.0210855028
68,20170429,4,32,3039.9938982201
68,20170429,10,68,3607.9406394468
68,20170430,4,32,3463.6144735839
68,20170501,4,32,2715.7760411838
68,20170502,4,32,2716.0870893145
68,20170502,10,68,3610.5458327681
68,20170504,4,32,2731.700895208
68,20170504,10,68,3605.7112966658
68,20170505,4,32,2736.3389104096
68,20170506,4,32,2738.8671649425
68,20170507,4,32,2738.8671649425
68,20170508,4,32,2722.5016400612
68,20170508,10,68,3606.9446420948
68,20170509,4,32,2708.4647682033
68,20170509,10,68,3585.510996119
68,20170510,4,32,2706.0805303483
68,20170510,10,68,3602.5023937065
68,20170511,4,32,2705.3455019557
68,20170511,10,68,3604.5688545689
68,20170512,4,32,2718.4296428922
68,20170513,4,32,2721.9659371652
68,20170513,10,68,3603.4303902681
68,20170514,4,32,2722.4421071046
68,20170515,4,32,2732.4023413067
68,20170515,10,68,3604.4543429844
68,20170516,4,32,2757.811029029
68,20170516,10,68,3604.6269803851
68,20170517,4,32,2772.272818366
68,20170518,4,32,2769.9598411445
68,20170518,10,68,3620.9691572687
68,20170520,4,32,2790.6507595838
68,20170521,4,32,2790.6663976868
68,20170522,4,32,2796.9985621855
68,20170523,4,32,2786.9806590258
68,20170523,10,68,3677.4285640134
68,20170524,4,32,2783.3668678739
68,20170524,10,68,3667.4899780163
68,20170525,4,32,3466.3024701052
68,20170525,10,68,3697.6198805405
68,20170526,4,32,2782.7758468467
68,20170527,4,32,2784.7053692251
68,20170528,4,32,2784.7053692251
68,20170528,10,68,3647.0136256531
68,20170529,4,32,2783.5846757515
68,20170530,4,32,2782.0607360729
68,20170531,4,32,2797.3756347459
68,20170531,10,68,3703.7161160593
68,20170601,4,32,2790.8853495332
68,20170602,4,32,2805.8234922924
68,20170602,10,68,3588.9874453269
68,20170603,4,32,2809.8446122076
68,20170604,4,32,2809.8446122076
68,20170605,4,32,2802.0661017521
68,20170606,4,32,2806.6141412775
68,20170607,4,32,2803.769888187
68,20170608,4,32,2791.3233563141
68,20170609,4,32,2788.5099949605
68,20170610,4,32,2787.8387531979
68,20170611,4,32,2787.1678345161
68,20170612,4,32,2788.7286085476
68,20170613,4,32,2788.8847820974
68,20170614,4,32,2805.6338028169
68,20170615,4,32,2775.8268954216
68,20170616,4,32,2786.1075057065
68,20170617,4,32,2785.2037449246
68,20170618,4,32,2785.2037449246
68,20170619,4,32,2778.0721964064
68,20170620,4,32,2770.668743741
68,20170621,4,32,2775.3009362461
68,20170622,4,32,2777.1581530225
68,20170623,4,32,2787.7295118674
68,20170624,4,32,3518.5116778884
68,20170625,4,32,2787.1678345161
68,20170626,4,32,2786.1075057065
68,20170627,4,32,2816.1845788447
68,20170628,4,32,2833.4898011436
68,20170629,4,32,2846.2510073328
68,20170630,4,32,2841.314307558
68,20170701,4,32,2845.4378717496
68,20170702,4,32,2845.4378717496
68,20170702,10,68,3680.8801688423
68,20170703,4,32,2827.5693691341
68,20170704,4,32,2825.3716101214
68,20170704,10,68,3665.3292240895
